Account,Allocation,BAL,vlCVX,Voting power,Vote,NFT
0xe8c6b293e90d706652ff82bbbf8de01a84748188,121802679658952499153,0,0,0,-,2
0x12c307dc92b9e3fb0895825264726c60e757be57,121802679658952499153,0,0,0,-,2
0x37aa566d8d88b3d4379309681e2dc0ac1b453ecf,121802679658952499153,0,0,0,-,1
0xf7f502609de883a240536832e7917db9ee802990,121802679658952499153,0,0,0,-,2
0x85df0a08cfa80733b3fe0d929b8a763c9eaa9b92,121802679658952499153,0,0,0,-,1
0xbbacd7487b871cd34398197a544eafa16e2493cd,121802679658952499153,0,0,0,-,1
0x38d1dfc5d7abb5b32888499265dad7786b10fa7d,121802679658952499153,0,0,0,-,1
0xed5847639328edd38e7ce934442ff4ee8e714f7c,121802679658952499153,0,0,0,-,4
0xe23cd65ac0253f67aa75666765e3350d14117866,121802679658952499153,0,0,0,-,1
0xb793b79afdcc414a527f523fa4ae45a25083efc8,121802679658952499153,0,0,0,-,1
0x27af2f76c801c50d6a3572dc74df89f5fe54fb62,121802679658952499153,0,0,0,-,8
0x8f5b3ce721eb7a0ef1dcf75ebfdc0a37ffbb95b0,121802679658952499153,0,0,0,-,1
0x15965132f45ba869e3cd2e424ee3ddd9ab8d09f0,121802679658952499153,0,0,0,-,1
0xc1ac1b51c4fdf8739e13846e7116846ffcaaf374,121802679658952499153,0,0,0,-,1
0x4cf57d42b8ab8d7bfa9be1cdc35ed84429cd2168,121802679658952499153,0,0,0,-,1
0xc7124130a46489f1027da556537827cb507396fd,121802679658952499153,0,0,0,-,2
0x26d863eef3b7302dcfeaeadea3a550bfc1fbf923,121802679658952499153,0,0,0,-,2
0x4cbb1c3bf586daa4d0165249161c4b188bd7ec42,121802679658952499153,0,0,0,-,1
0xb9f43e250dadf6b61872307396ad1b8beba27bcd,121802679658952499153,0,0,0,-,2
0xfe3a899e0de9791f5568c2fa614d909d80e81966,121802679658952499153,0,0,0,-,1
0x454c8cb20881a1b624266b1dfc995e331fc2fcce,121802679658952499153,0,0,0,-,5
0xb9b8ef61b7851276b0239757a039d54a23804cbb,121802679658952499153,0,0,0,-,11
0xe60f54049759a11d764756ece4d27815e990d92f,121802679658952499153,0,0,0,-,2
0x5d4377c603d5b677d797cb025e777e9b6b106ef0,121802679658952499153,0,0,0,-,4
0x4dee9375240b7e77b512fca825a08f391312116a,121802679658952499153,0,0,0,-,1
0xe0057a40a3f1f9f2a8618baa9bdcaf85979e6527,121802679658952499153,0,0,0,-,1
0xd06b2094482951a96fd361d2cf7fd34a35437dd6,121802679658952499153,0,0,0,-,1
0xb6c1bdd840fa0aba1d17b867b0b895b447c592a8,121802679658952499153,0,0,0,-,1
0x42ccf4f456d7c7febf274242caccd74aaa0a53d7,121802679658952499153,0,0,0,-,17
0x3e567f772119f9db7091d3b2fbbc019cb2244369,121802679658952499153,0,0,0,-,4
0xa451648507b65a0d2990a1c6436f7e442a1cdc58,121802679658952499153,0,0,0,-,1
0x8612a3992e513c1d306999d6baa7b36f747058df,121802679658952499153,0,0,0,-,1
0x5888b4f0a087a32182ce1a726102a830617338e9,121802679658952499153,0,0,0,-,2
0xd106d59e2bc967e1767749e5f635539ff5416a72,121802679658952499153,0,0,0,-,2
0x89d394418ee349d26aef5d0a3b9e3378f0cca16d,121802679658952499153,0,0,0,-,1
0x1caaded48bc6a8bc81a3668cd6c1796b80bc0bdc,121802679658952499153,0,0,0,-,1
0x036e0be744a12cf1d2c290e4447c920f7517a7d0,121802679658952499153,0,0,0,-,1
0xbde902ef7db798de8001a7589e59af9e8d82b158,121802679658952499153,0,0,0,-,1
0x335147a6afcfe1136d9341c9a264f4a69616ad7a,121802679658952499153,0,0,0,-,1
0x67aeb2ee91c7234488ebaed9229d3a58246d9638,121802679658952499153,0,0,0,-,1
0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,121802679658952499153,0,0,0,-,1
0xd9d455a8b8b9aeda2da66c52b80c90ef423409df,121802679658952499153,0,0,0,-,2
0xe01008e3337cee08d3f6aa8ad25a36012faf2f32,121802679658952499153,0,0,0,-,1
0x1b121eaca7a5c80cd6850533636574c39aa866d4,121802679658952499153,0,0,0,-,1
0xa84944735b66e957fe385567dcc85975022fe68a,121802679658952499153,0,0,0,-,5
0x9e5652761927b33f1e59a13275230bf10084c891,121802679658952499153,0,0,0,-,1
0x1378ab57a444fa594cf9c8e01d6de0c0f9e731a1,121802679658952499153,0,0,0,-,2
0x8d138c01765483cb79d787ce5933f609cbfdabcf,121802679658952499153,0,0,0,-,27
0x07898507bd4fd5b0a35ab67c830586aefe3060d5,121802679658952499153,0,0,0,-,1
0x4dea836ba883f87a4fa941584e73928f3de8ee69,121802679658952499153,0,0,0,-,1
0x4692c87c62c71fc9a2b58f39b99d1304f7f033b6,121802679658952499153,0,0,0,-,1
0xd5dd2d695e921bf0a8da750199397c3c33b129e6,121802679658952499153,0,0,0,-,1
0x0c3a00e863b818dcbd3b0742a88c6489640d62a5,121802679658952499153,0,0,0,-,1
0xb28e2d5602280c42641471fae46e8def9458ae60,121802679658952499153,0,0,0,-,1
0x0ddcb606e82e031e9eac01afb7fb2d54e64c2855,121802679658952499153,0,0,0,-,4
0xb0dafc466871c29662e5cbf4227322c96a8ccbe9,121802679658952499153,0,0,0,-,1
0x64139e6fd19becf086a89dc9c5729383bc5ea63a,121802679658952499153,0,0,0,-,3
0x3ef08208eaf5b5f66611f14d1eef0d86d19772c5,121802679658952499153,0,0,0,-,1
0x4143f535c06d72a1b73a6aff971d4f21af435444,121802679658952499153,0,0,0,-,1
0x8c2fd016412d9449da4b1f8a3b0fc03868f717e3,121802679658952499153,0,0,0,-,1
0x93b52ebcba12cfe758f13285147dbc3b43a9896d,121802679658952499153,0,0,0,-,1
0xd022aff371f2b0647b90fdac50746d26192c4e00,121802679658952499153,0,0,0,-,2
0x91212de083d29342f670fb69ffa68176369e3b20,121802679658952499153,0,0,0,-,1
0x896b94f4f27f12369698c302e2049cae86936bbb,121802679658952499153,0,0,0,-,3
0x461e76a4fe9f27605d4097a646837c32f1ccc31c,121802679658952499153,0,0,0,-,1
0x86a1d85aa48343527d659a5682102d585a4b6fef,121802679658952499153,0,0,0,-,1
0xc5e0fc863cf3664c7f8ad1afce781cc1d0f02cd2,121802679658952499153,0,0,0,-,3
0xa7e4047a890809126a7bd208456a44d1e422f398,121802679658952499153,0,0,0,-,1
0xb9e344df89caddb0ed19128d16130ff943f32ba3,121802679658952499153,0,0,0,-,4
0x283d1dc7f0c6e52ef5ddb27d39f1751901a0c8bb,121802679658952499153,0,0,0,-,1
0x7fc65ccc5c9c69080d682e0930849301c7aeb524,121802679658952499153,6328905448872999884,0,0,-,1
0xe9945b3acbdc2f9dcad8871f01aa9dabbb20d882,121802679658952499153,0,0,0,-,2
0xf04946c11127a096bcd6a572c01c89c164f2fa12,121802679658952499153,0,0,0,-,1
0x8bf64312be1d4e502dcc0533d5cadf0a4f8d551e,121802679658952499153,0,0,0,-,1
0x264e467841f02dc85e60d39e103bf1831243ac06,121802679658952499153,0,0,0,-,1
0x1a2f5508bb3b9151ee5c3bfba2c7404626532af1,121802679658952499153,0,0,0,-,1
0x04df8d02f912d34fef12a1b0488ee56fd6f7416c,121802679658952499153,0,0,0,-,1
0xf1eaf08fe28d9ddb3a13d2d7ecabe5a71e7709a4,121802679658952499153,0,0,0,-,1
0x52c9a7e7d265a09db125b7369bc7487c589a7604,121802679658952499153,0,0,0,-,1
0xf84975c731e88bd46c7017887b66c8e62efce9a3,121802679658952499153,0,0,0,-,1
0x042cc77196183b8c3d08dc2acb74c1a456b131a5,121802679658952499153,0,0,0,-,1
0xe0b2add5c2d094008d014369ab6bc5c42cf3acad,121802679658952499153,0,53474304571834146316,0,-,1
0x93f263bda652e5061386284a7d3b6ea0cdd27852,121802679658952499153,0,0,0,-,2
0x2fa3edbe6edc66847baa81037bae73d7c3a4422a,121802679658952499153,0,0,0,-,1
0x88cd459f0cca96f4c1c6cd26e1c77b76c23b77c1,121802679658952499153,0,0,0,-,3
0x14e56cf9e6257475f9b6310adc98865fc24d6504,121802679658952499153,0,0,0,-,4
0xd76aa530b8c1f0039971eca13ca1850047271af0,121802679658952499153,0,0,0,-,2
0xbd1293983cbdc189f986bafda8cbf9f37fb30e2c,121802679658952499153,0,0,0,-,1
0xe882317349cbbfb3d2734935c0eb10a25517ab1f,121802679658952499153,0,0,0,-,15
0x006fcaab1b6c0442f13a7e973c2313e75c30c95b,121802679658952499153,0,0,0,-,1
0xfd660518dc1b52d9f67facd42bbba962b06b8e54,121802679658952499153,0,0,0,-,2
0x4358076e8489308c94693dfdbf21a8db425a8b2c,121802679658952499153,0,0,0,-,1
0x2492897e6138ae7e56d3d3ceb5ad76b801ec7d3f,121802679658952499153,0,0,0,-,1
0x231c4d82c3e24a8e55027efccd395e6b339828fd,121802679658952499153,0,0,0,-,1
0xcc3c930cc2114a29106f90c10c8e32d2d770f79b,121802679658952499153,0,0,0,-,2
0x1e3fe690eeaca1bc9dede96ece39241ccd5df640,121802679658952499153,0,0,0,-,2
0x77158dab6bacee69a66218fdd295c8fd3d78d79f,121802679658952499153,0,0,0,-,1
0xadeeb9d09b8bcee10943198fb6f6a4229bab3675,121802679658952499153,0,0,0,-,1
0x0029abdbea9a58b665fb490c6505eb391318927a,121802679658952499153,0,0,0,-,1
0xed66081df3f42a5e3ce388f93815eff87462f1ce,121802679658952499153,0,0,0,-,2
0x0499d821624288509cad73b17f57cc528f066ca5,121802679658952499153,0,0,0,-,1
0xd30f2888e7928b52ea5bf4cb1d323e0531afe272,121802679658952499153,0,0,0,-,1
0x4ef72636664e3348791357588b7d3bf61d29f4df,121802679658952499153,3002264277200000109,0,0,-,1
0x33fe24d01539c99c50ecbabec91e05b0f802c0b9,121802679658952499153,0,0,0,-,1
0xff48f17e93a0173b1f4767c80c03d2857c729384,121802679658952499153,0,0,0,-,2
0x7bfd522dea355ddee2be3c01dfa4419451759310,121802679658952499153,0,0,0,-,1
0x984f94c6cb3f10b9f226ca6f472d13271332e7f9,121802679658952499153,0,0,0,-,2
0x5b93ff82faaf241c15997ea3975419dddd8362c5,121802679658952499153,0,0,0,-,1
0x1361be487cb4bcc54b199c1423666d82f9c6a1c3,121802679658952499153,0,0,0,-,1
0x5f67ffa4b3f77dd16c9c34a1a82cab8daea03191,121802679658952499153,0,0,0,-,1
0x2f6f4cc896f751270f39b41f5e54dc668a84f0f6,121802679658952499153,0,0,0,-,1
0xd036d0c465d8361f7f778cc9a958c1f4ad741615,121802679658952499153,0,0,0,-,4
0x81cc01fbda24f6e99a7fa8812bcbbf2a454ba612,121802679658952499153,0,0,0,-,2
0xfb4a5ae508dc15e2e1172bae69fb8ad18cc81d73,121802679658952499153,0,0,0,-,1
0xf27b173b8b24561f040e5efd37b4ba28fd465040,121802679658952499153,0,0,0,-,1
0x331faccc525e1a984bfef82d419c556ecc24946f,121802679658952499153,0,0,0,-,1
0x28ac9e4eeca87b5310cb64fbe8ff22f498deae07,121802679658952499153,0,0,0,-,1
0x7e7f6b58cc894c3a65b301944fff1e2146c5c7ae,121802679658952499153,0,0,0,-,1
0x11980e4fbe1a84c81581d9beb62cb6ec65ce750b,121802679658952499153,0,0,0,-,3
0x24b8ced0a0f84a90c40c6b659b4d06219e0c5cbd,121802679658952499153,0,0,0,-,1
0xf7463e7335033586683ac1f3df3080a0b38babe9,121802679658952499153,0,0,0,-,3
0x5aeadfb02963a44faea8b9974f5f09b831a41ef5,121802679658952499153,0,0,0,-,1
0xd273485bdedeb856083dde9a8b293aa556cf8178,121802679658952499153,0,0,0,-,1
0xfe6bc0f11013642c983e3691a272cb71374f774a,121802679658952499153,0,0,0,-,1
0xf1984dd40cde6227df2f0a503c8bc9aa8380d87f,121802679658952499153,0,0,0,-,1
0xa1ed93bf44ba35f1e8ebfb4d104a0e109337a5aa,121802679658952499153,5092365851575610058,0,0,-,1
0x1151d9eda4d6415b57851f39894c0bc69134e86c,121802679658952499153,0,0,0,-,1
0xb3b33ab13b1437c209634535b304b5659be16785,121802679658952499153,0,0,0,-,2
0x2a243f91ff748dbdcf3e4a8b02eb874e96844e94,121802679658952499153,0,0,0,-,4
0xb1275e42f8620a07ca2196fc153fedf764b6b673,121802679658952499153,0,0,0,-,1
0x1fd2978ac57fb2f459ef1ab7812b58f29ab437ba,121802679658952499153,0,0,0,-,1
0x7d81251c7e6091508967b2defc61dee86548335e,121802679658952499153,0,0,0,-,1
0x2e21f5d32841cf8c7da805185a041400bf15f21a,121802679658952499153,0,0,0,-,1
0x5a2c4e2edfaa654cb1279951edccb58c201f6085,121802679658952499153,0,0,0,-,1
0x9a14e7045bf7dcfe6b0002d72ec1674b5ccc50e6,121802679658952499153,0,0,0,-,1
0x851eee2adf3b40c15b100dedbade93dbebe84219,121802679658952499153,0,0,0,-,1
0x1162a2e340c3b6b845e2993ee6807ac67ff4230c,121802679658952499153,0,0,0,-,1
0xdfeddc98ae6edcb5f63178a8589f41b6477f6c42,121802679658952499153,0,0,0,-,2
0x66da63b03feca7dd44a5bb023bb3645d3252fa32,121802679658952499153,0,0,0,-,2
0xfe6fc5f5d89693d02dc938ec5be5f5b1f8b955e7,121802679658952499153,0,0,0,-,1
0xaaf7a86f75a0f7602e6a663eed01c67d8d98f54b,121802679658952499153,0,0,0,-,1
0x05e2461c8c10138aee241268f28de6003d3dbadb,121802679658952499153,0,0,0,-,9
0x8cd9f9c08c6a3f891bc570f1d6a3dc91c1f62bb0,121802679658952499153,0,0,0,-,1
0x87616fa850c87a78f307878f32d808dad8f4d401,121802679658952499153,0,0,0,-,3
0x700ce029b0f9d89491321199908e6a46c38e8e9a,121802679658952499153,0,0,0,-,2
0x240cf70d8a648be133feb342d71e5e81c686e5f8,121802679658952499153,0,0,0,-,1
0x11067596ff981c6a0722628ab9c4d70cacc12bc4,121802679658952499153,0,0,0,-,1
0xff301f3b4a51a1948ae021c77379d5dd56f1377d,121802679658952499153,0,0,0,-,3
0xf4d3e81a37d7c5c8d102ecd1d5e12827803a4963,121802679658952499153,0,0,0,-,1
0x5f974cca40408c7573976bff175bd99be5d953f7,121802679658952499153,0,0,0,-,1
0x0cffcea7104b2242534a0b280c662acb1de69adf,121802679658952499153,0,0,0,-,12
0xe7c1a078a3fc66f77761ab0d3f4bed112a7f70b3,121802679658952499153,0,0,0,-,2
0x99721a9a4b42b8a6bee1d7f1f9e51d9afa4c29ac,121802679658952499153,0,0,0,-,1
0xffd91d21aada737a54902e5c09f4af5a8e52252d,121802679658952499153,0,0,0,-,1
0x7f848122152aaa1cfa50eb0e3f97c1af6cb74e99,121802679658952499153,0,0,0,-,1
0xd675beff625ca054deacaf6fb2cbffe13adb87ba,121802679658952499153,0,0,0,-,4
0x439547ca425cf76846ac3d713e5c57e8a9dc4eef,121802679658952499153,0,0,0,-,1
0x85670c918fd6a80bdc92202c59d20b6e0c01c7e9,121802679658952499153,0,0,0,-,5
0x6cd68e8f04490cd1a5a21cc97cc8bc15b47dc9eb,121802679658952499153,0,0,0,-,3
0x7277f7849966426d345d8f6b9afd1d3d89183083,121802679658952499153,0,0,0,-,1
0x77fb4fa1aba92576942ad34bc47834059b84e693,121802679658952499153,0,0,0,-,1
0x3d7849a51a2da3b3b455ca6a6d604c902f82e7c2,121802679658952499153,10730657367260999280,0,0,-,2
0x6ff60e1cf749ae639fbe124ddbc2178c4c988203,121802679658952499153,0,0,0,-,1
0x76fc54b4ec08917fc4a7fc6a72d0baaff9861ad7,121802679658952499153,0,0,0,-,1
0x3912779a96bde42eda610c7acb103ce624d7145a,121802679658952499153,0,0,0,-,4
0xf77f62c7f08c213eab81f32894fa328e05ccd26f,121802679658952499153,0,0,0,-,1
0xbbcbc8bba8e8ac9db79c99c5bfe30c062e16e1da,121802679658952499153,0,0,0,-,1
0x0000ce08fa224696a819877070bf378e8b131acf,121802679658952499153,0,0,0,-,1
0xe160a7499d4079a91c0bb718059ddecc31ae078d,121802679658952499153,0,0,0,-,2
0x380336041fed6d3de0c0a1f5079668760cd64779,121802679658952499153,0,0,0,-,2
0xb941f9b7566e7108332a9ec187d222a1cc05e422,121802679658952499153,0,0,0,-,8
0x67fb85ab148f2b73b61fa0dd287adf3c7d0ca8ee,121802679658952499153,0,0,0,-,2
0xcbf4ec5e64ff05c170a07fa839ece108f7332734,121802679658952499153,0,0,0,-,1
0x5ec5e26d5304ef62310b5bc46a150d15e144e122,121802679658952499153,0,0,0,-,1
0x386f7e4d32322c41bc616159fc7cf467d08e9645,121802679658952499153,0,0,0,-,1
0xe0c484c905da1488700270f8398419d8b84915b5,121802679658952499153,0,0,0,-,1
0x51ca368f12a74950f90b1bce4b00920f62acbd1c,121802679658952499153,0,0,0,-,1
0xa9462c5d8f8cc6633776ff18cbb80b94a63e7093,121802679658952499153,0,0,0,-,1
0x852120f39aa14fd3dcb575f17189c3ae0e0e173b,121802679658952499153,0,0,0,-,1
0xa335ade338308b8e071cf2c8f3ca5e50f6563c60,121802679658952499153,0,0,0,-,1
0xf5535d4b271edc5e35dadc460385fe44f286ab8e,121802679658952499153,0,0,0,-,1
0x00535aef587078ee9dd0f791ef9ef673f296efec,121802679658952499153,0,0,0,-,6
0x584c7a88179c493d12083094b6e335c267d4c41b,121802679658952499153,0,0,0,-,1
0xee61b0d50d96d4249ae0e12756edc199bbb7d070,121802679658952499153,0,0,0,-,1
0xe831c8903de820137c13681e78a5780afddf7697,121802679658952499153,0,0,0,-,1
0xeade22c5f5c6cdef2c4cca298bfeb715db1e4ae5,121802679658952499153,0,0,0,-,1
0xed860e2a761d8b0c83b1c0a1c4b7d5fc1af97d5c,121802679658952499153,0,0,0,-,3
0xed2bf3d9f436ae8efaea57a7c5b5c8a19372d062,121802679658952499153,0,0,0,-,1
0x4f3a36c91c392781536348c03dfb8f6e265c277d,121802679658952499153,0,0,0,-,1
0xc78a95019c52ad9856aa764d6908e88d5b7930ee,121802679658952499153,0,0,0,-,2
0x729fc2d1ed7b062a3f6723c2565932fb4498a77d,121802679658952499153,0,0,0,-,15
0xbd50fd4ff0ee12d4634d6504e054d35fafa3bdc1,121802679658952499153,0,0,0,-,1
0xbaa32387bd55553ec806622d524b12bbb8242a19,121802679658952499153,0,543859495055561183108,0,-,1
0xec6fa687ebc1025a24a70b7c5bf9a2b6772f3ba1,121802679658952499153,0,0,0,-,1
0xce76da4871063e42d8b7320b9a65dd1181c14b12,121802679658952499153,0,0,0,-,1
0xe7449d1590d8f91bf9d79f845627ea3bec840483,121802679658952499153,0,0,0,-,5
0xb1b3c4a9f1e824f55808637cea3018915ca99f2d,121802679658952499153,0,0,0,-,1
0x210ce89c0fe5222ff262e71f1c3243f1bfdeb113,121802679658952499153,0,0,0,-,1
0x331c6903851feb0d625afaf4125d75f1a20d00cb,121802679658952499153,0,0,0,-,1
0x15d32cc2a0a6ae8406ce0298f4b203cc51706070,121802679658952499153,0,0,0,-,1
0x60e8b62c7da32ff62fcd4ab934b75d2d28fe7501,121802679658952499153,3988149587399405060,0,0,-,4
0xb48757412c17282f5262a033130a7e5929531c15,121802679658952499153,0,0,0,-,1
0x86991ed295fde505bc860c21bb6ecfbfcd503a9b,121802679658952499153,0,0,0,-,1
0x731079714c8d2621994b8427a87e4a857691bbed,121802679658952499153,0,0,0,-,1
0x52def6c112bffc66fc8c8258539d4d8c30c5000c,121802679658952499153,0,0,0,-,1
0xa1830e8d9f019feb448478a171bb37cc6c4c0482,121802679658952499153,0,0,0,-,1
0xd1da1f0fb4cbed573482ee5b17975fe74f378885,121802679658952499153,0,0,0,-,1
0x9a6f0de94cf51e9ffde08977f5340764131e46c6,121802679658952499153,0,0,0,-,1
0xf8ec566ff6a8dc90cd0cb45dbeff2665fd8f3029,121802679658952499153,0,0,0,-,2
0xff79b76adcaf2d31bc58152d7e4de5509dc43a39,121802679658952499153,0,0,0,-,1
0x63c03b9553fb9df69e79a9e1c1d75a8024dd48ac,121802679658952499153,0,0,0,-,1
0xa906ecc07c5619b582654510ddfdcf45ce468100,121802679658952499153,0,0,0,-,1
0xc99f3b968b7a8c88414c266c4bd199bb1c7eb86c,121802679658952499153,0,0,0,-,1
0xc6c8aecb1d9ca59a09d691cda8539992655dbfb3,121802679658952499153,0,0,0,-,2
0xb83c10e1a1a713f60ce847528d44f66acc767f05,121802679658952499153,0,0,0,-,1
0xbdf3745a384f55233618da5856615089dba50fc3,121802679658952499153,0,0,0,-,1
0x8b291f8e02926feb062c6aa8822b1fa4e64eb3d5,121802679658952499153,0,0,0,-,1
0x8db903c0753dde0e7dfffa8310357a741b3ebeef,121802679658952499153,0,0,0,-,1
0xcf75ecd3afa095b0a4a8ab48cc2d2d427d317cc9,121802679658952499153,0,0,0,-,1
0x6eaba52965fab0b404bebbda594a2ba72bdb6288,121802679658952499153,0,0,0,-,1
0xca0126c447baf369f96a763edf125955bdeec0fe,121802679658952499153,0,0,0,-,1
0x62d589bcaccaa636827c5e0209468080ff4577b1,121802679658952499153,0,0,0,-,4
0x5be28e441f325d8b005839fd69695884f11da063,121802679658952499153,0,0,0,-,1
0x55e1602c77e762742d69dbc57ee5f016db83f2d5,121802679658952499153,0,0,0,-,1
0xdc18e1f94eb8ca06455216bdbb1f6b64c1081881,121802679658952499153,0,0,0,-,1
0x7a3f01ad01979daf089e5aedd7d7e0825cdf2266,121802679658952499153,0,0,0,-,2
0xb9c83fe4b9cbfa91f0d8946fba0de2670788ae42,121802679658952499153,0,0,0,-,1
0xff504b0f481eecd15a5edd1bffbf4e491913f728,121802679658952499153,0,0,0,-,1
0xb38497d82fb6bf10fecfaed705de8e786c0c494b,121802679658952499153,0,0,0,-,1
0xecea340c1f0ab083a38fd09eb4b1da7672a36908,121802679658952499153,0,0,0,-,1
0xbe0affe00de6bbdb717d2c7af7f9feb45311320d,121802679658952499153,0,0,0,-,1
0x48f2bd7513da5bb9f7bfd54ea37c41650fd5f3a3,121802679658952499153,0,0,0,-,12
0x694bccb90d8af7528b7f4be66695e920af466a10,121802679658952499153,0,0,0,-,1
0x4a7489a3e94efc8f4c4ee266ed297d3031f123a7,121802679658952499153,0,0,0,-,11
0x86cc7ad354441bae1304f55c1f6df8ba98d44af2,121802679658952499153,0,0,0,-,2
0x8175732f812af3aff7cf5f73dfcf947c9eef279c,121802679658952499153,0,0,0,-,1
0x468c2dac680f0600bf8c86b6a8bbffc81f82f159,121802679658952499153,0,0,0,-,1
0x634118b21fbc1a53b0d7bcc2fcfa2e735a3b0200,121802679658952499153,0,0,0,-,1
0x07e62aa7fde60ceebfcb72c49018ede750f73532,121802679658952499153,0,0,0,-,1
0x142ea1c32eac0f545cdc4cceefffbbd2a0ae6aba,121802679658952499153,0,0,0,-,2
0x2c45150ae4d926d1e17d00d49c26525b44e41186,121802679658952499153,0,0,0,-,1
0x68bc5fb176310abd89a22f956484331f3d7f08db,121802679658952499153,0,0,0,-,1
0x12bb2d969b59ff2830c1c6d760a2b87e8204109c,121802679658952499153,0,0,0,-,1
0x3961b39418d88a1ce6e249b60e0ba168a4c41eed,121802679658952499153,0,0,0,-,1
0x13a8553355c967ad688f08f7fce4a9d4f06b2fa1,121802679658952499153,0,0,0,-,2
0x476ef21bf2a28e59a3605d1854a1b0a4c87c5296,121802679658952499153,0,0,0,-,1
0xfe767cc71b60ba0165d948b0fce096ae050b9224,121802679658952499153,0,0,0,-,1
0xbdeac5624eca938b103d5f6af62321d8a118e7d6,121802679658952499153,0,0,0,-,1
0x143d168e02522dd9f3f9678df4de73b557ad0b40,121802679658952499153,0,0,0,-,4
0x62759a6047a0768a2f829dc94edf1129041c03c5,121802679658952499153,0,0,0,-,1
0x0cf29c333a84064723b3c8d4630a5af539f18e3c,121802679658952499153,0,0,0,-,1
0x5299227765598896bd240220ce1810d7cf126bec,121802679658952499153,0,0,0,-,1
0xf70a270c3b7a3454b046268271330715f715c684,121802679658952499153,0,0,0,-,1
0xefd9ba2e337c7046297284f4a9358a2aee5990bd,121802679658952499153,0,0,0,-,1
0x8c9ec6a671c6819e84fb325604f73e321af0b5e3,121802679658952499153,0,0,0,-,1
0x2d576d5f4c985c3627c03d05475f778dda9fa4e8,121802679658952499153,0,0,0,-,1
0x66a50e43d4a3d35c1e208958914dd18204eb2175,121802679658952499153,0,0,0,-,1
0x8847ebaaf29a18396e49191602f8d8d141b98aa7,121802679658952499153,1077826770219923791,0,0,-,1
0x5e4a31a48098bc9e6bbc496c7f6f1f8418c496d8,121802679658952499153,0,0,0,-,2
0xf092d90f3880527699134f82ba467c66136208bd,121802679658952499153,0,0,0,-,3
0x7b6441b66ceee223ee1b52402199f0ecd6d500cd,121802679658952499153,0,0,0,-,1
0xc1b422e18fb485b5040114fe2d91f6131737f7e5,121802679658952499153,0,0,0,-,1
0x1efed205caede27da1135cd37a4192861a51100e,121802679658952499153,0,0,0,-,1
0x00756259c88080720f589d64a2088eb01aeddc19,121802679658952499153,0,0,0,-,10
0x9376469e061f2370dcbb9600f8d5269183db7441,121802679658952499153,0,0,0,-,1
0x7ee0b99831e07d67b1f4ee689b2feefa530183d7,121802679658952499153,0,0,0,-,1
0xbe35abf3ba9ff7740de1bc1c4aef9a8e4d16cda2,121802679658952499153,0,0,0,-,1
0x5edae7594dc0e6998bf21721eda38c24fe200586,121802679658952499153,0,0,0,-,1
0xbef716e7fbc844020925dc372879becd2f932bf9,121802679658952499153,0,0,0,-,1
0x7e3b9e461d1ccd4d0ec4cf09fc1de9d6d4e335ac,121802679658952499153,0,0,0,-,1
0xe7bab002a39f9672a1bd0e949d3128eebd883575,121802679658952499153,0,0,0,-,5
0x000f4432a40560bbff1b581a8b7aded8dab80026,121802679658952499153,0,0,0,-,1
0xe254f0efc830bdfaade07ebc99a1b355530bb625,121802679658952499153,0,0,0,-,1
0xe2cba18876ab53899258a4696a73ded50577b5c0,121802679658952499153,0,0,0,-,2
0x0c3d030ee625b3135fdc9c1ce0598b51c37262ee,121802679658952499153,0,0,0,-,25
0x1e7127c81c8a58661a0811f026b6be66533934be,121802679658952499153,0,0,0,-,3
0xe28ad49154d0de74133a6a0ff4031e01babac0ce,121802679658952499153,0,0,0,-,8
0x1cdb2c26a767ba197fdbbd9fa3488a6032811a7b,121802679658952499153,0,0,0,-,2
0x1d0676ab90e684e9c70c96a8691c2c993eec2da8,121802679658952499153,0,0,0,-,1
0x01ab07010c2f4bf5971537669cc19d5d8cf320a0,121802679658952499153,0,0,0,-,1
0xcfd4e7b368a7363a6c65e855c66c8b6b4e9db09f,121802679658952499153,0,0,0,-,2
0x5e52ab2d84ee8144a18552a453d7b9c2d3c8c36d,121802679658952499153,0,0,0,-,1
0xc5eb2e0556f9c3adfe2b9eb784e7f5f3930a8f9c,121802679658952499153,0,0,0,-,1
0x9b9667700daa8712f2da2f1b6e890a8bf2790c41,121802679658952499153,0,0,0,-,1
0xf40281a8df0366aa6659ebdbdb950e5e4ff7cd59,121802679658952499153,0,0,0,-,3
0x7904adb48351af7b835cb061316795d5226b7f1a,121802679658952499153,14156408325301638840,0,0,-,2
0xfe1ab8eaa5e40c723706c62ff212607d256403e5,121802679658952499153,0,0,0,-,4
0x9e45e28522842265b6b0f534164fd73cd77993fd,121802679658952499153,0,0,0,-,2
0x273ba31c706b9d9fdae1fd999183bfa865895be9,121802679658952499153,0,0,0,-,1
0x562257821731283b842cf689df9941ddbec3a2a5,121802679658952499153,0,0,0,-,1
0x8448f455fd23a7d347adc630fd3902443c34117c,121802679658952499153,0,0,0,-,1
0xe24f1714203518c0972f9e81286e273b445980b5,121802679658952499153,0,0,0,-,1
0xb0ddf2333994fa9549c07b839fb16fa51046d9e0,121802679658952499153,0,0,0,-,2
0xc2956790f439e90f018dac98b0058a1187dcdfdd,121802679658952499153,0,0,0,-,1
